file,ordinal,channel,channel_type,name,verts,tris,uv_sets,fvf,poly_type,bytes,size_x,size_y,size_z,error
Environment/Squid_White.cgr,35,148,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,36,152,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,37,156,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,38,160,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,39,164,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,40,168,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,41,172,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,42,176,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,43,180,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,44,184,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,45,188,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,46,192,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,47,196,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,48,200,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,49,204,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,50,208,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,51,212,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,52,216,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,53,220,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,54,224,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,55,228,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,56,232,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,57,236,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,58,240,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,59,244,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,60,248,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,61,252,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,62,256,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,63,260,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,64,264,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,65,268,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,66,272,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,67,276,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,68,280,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,69,284,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,70,288,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,71,292,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,72,296,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,73,300,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,74,304,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,75,308,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,76,312,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,77,316,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,78,320,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,79,324,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,80,328,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,81,332,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,82,336,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,83,340,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,84,344,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,85,348,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,86,352,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,87,356,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,88,360,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,89,364,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,90,368,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,91,372,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,92,376,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,93,380,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,94,384,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,95,388,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,96,392,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,97,396,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,98,400,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,99,404,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,100,408,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,101,412,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,102,416,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,103,420,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,104,424,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,105,428,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,106,432,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,107,436,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,108,440,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,109,444,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,110,448,3D ObjectData,Vertex Data,32,18,3,0x312,4,1876,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,111,452,3D ObjectData,Vertex Data,112,98,3,0x312,4,6196,26.6089,21.4936,23.2088,
Environment/Squid_White.cgr,112,456,3D ObjectData,Vertex Data,677,824,3,0x312,4,37672,63.4044,81.9201,63.4044,
Environment/Squid_White.cgr,113,474,3D ObjectData,Vertex Data,216,104,3,0x312,4,11224,38.6559,62.4296,38.6559,
gui/XX_gui.cgr,0,2005,Tune_Forest,Tune_Forest,96,48,1,0x142,4,2744,0.0,0.0,0.0,
gui/XX_gui.cgr,1,2572,3D ObjectData,SmoothCube1.3ds,98,192,1,0x112,4,4440,1.3913,1.3836,1.391,
gui/XX_gui.cgr,2,3292,Tune_Forest,Tune_Forest,300,150,1,0x142,4,8252,0.0,0.0,0.0,
Intros/AwardFare.cgr,0,3956,CustomGeometry,CustomGeometry,4,0,0,0x042,4,180,0.0,0.0,0.0,
Intros/RouteMap.cgr,0,440,Tune_Wall,Tune_Wall,5000,7992,1,0x152,4,228112,0.0,0.0,0.0,
Intros/RouteMap.cgr,1,582,CustomGeometry,CustomGeometry,0,0,0,0x000,4,88,0,0,0,
Intros/RouteMap.cgr,2,602,CustomGeometry,CustomGeometry,4,0,0,0x042,4,180,0.0,0.0,0.0,
Intros/ServerMessages.cgr,0,235,CustomGeometry,CustomGeometry,4,0,0,0x042,4,180,0.0,0.0,0.0,
Intros/VehicleSelector.cgr,0,2193,CustomGeometry,CustomGeometry,4,0,0,0x042,4,180,0.0,0.0,0.0,
Intros/XX_OnlineHighScoresTable.cgr,0,3972,3D ObjectData,default,20,36,1,0x112,4,1008,0.064,0.7037,2.9951,
Intros/XX_OnlineHighScoresTable.cgr,1,4196,3D ObjectData,default,20,36,1,0x112,4,1008,0.064,0.7037,2.9951,
Render/CopyPasteBuffer.cgr,0,108,3D ObjectData,DX8 3D ObjectData,145,264,2,0x212,4,7576,200.3792,121.487,200.5499,
Render/CopyPasteBuffer.cgr,1,122,3D ObjectData,DX8 3D ObjectData,145,264,2,0x212,4,7576,200.3792,121.487,200.5499,
Render/CopyPasteBuffer.cgr,2,330,3D ObjectData,sphere2_auv,596,960,1,0x112,4,24984,2.0,2.0,2.0,
Render/FixedChainspans.cgr,0,16,Tune_Wall,Tune_Wall,66,64,1,0x152,4,2920,0.0,0.0,0.0,
Render/FixedChainspans.cgr,1,72,Array Table,Tune_Wall,8,6,1,0x152,4,484,64.0,59.0,50.0,
Render/FixedChainspans.cgr,2,72,Array Table,Tune_Wall,8,6,1,0x152,4,484,85.0,74.0,92.0,
Render/FixedChainspans.cgr,3,72,Array Table,Tune_Wall,10,8,1,0x152,4,568,83.0,74.0,71.0,
Render/FixedChainspans.cgr,4,72,Array Table,Tune_Wall,10,8,1,0x152,4,568,91.0,68.0,75.0,
Render/FixedChainspans.cgr,5,72,Array Table,Tune_Wall,10,8,1,0x152,4,568,76.0,95.0,78.0,
Render/FixedChainspans.cgr,6,72,Array Table,Tune_Wall,10,8,1,0x152,4,568,90.0,87.0,77.0,
Render/FixedChainspans.cgr,7,72,Array Table,Tune_Wall,28,26,1,0x152,4,1324,94.0,94.0,87.0,
Render/FixedChainspans.cgr,8,72,Array Table,Tune_Wall,28,26,1,0x152,4,1324,89.0,87.0,94.0,
Render/FixedChainspans.cgr,9,72,Array Table,Tune_Wall,28,26,1,0x152,4,1324,91.0,95.0,96.0,
Render/FixedChainspans.cgr,10,72,Array Table,Tune_Wall,24,22,1,0x112,4,1052,97.0,94.0,98.0,
Render/FixedChainspans.cgr,11,174,Tune_Wall,Tune_Wall,20,18,1,0x112,4,900,93.0,98.0,91.0,
Render/FixedChainspans.cgr,12,284,Tune_Wall,Tune_Wall,132,192,1,0x152,4,6064,99.0,98.0,98.0,
Render/Render_IndustrialTunnel.cgr,0,26,Tune_Wall,Tune_Wall,15000,23992,1,0x112,4,624104,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,1,78,Tune_Wall,Tune_Wall,15000,23992,1,0x112,4,624104,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,2,181,Tune_Wall,RoadSurface,6900,9196,1,0x152,4,303736,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,3,476,Tune_Wall,Tune_Wall,15000,23992,1,0x112,4,624104,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,4,662,Tune_Forest,Tune_Forest,1600,800,1,0x142,4,43352,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,5,821,3D ObjectData,3D ObjectData,168,128,2,0x212,4,7680,60.0,60.0,15.3426,
Render/Render_IndustrialTunnel.cgr,6,837,Tune_Forest,Tune_Forest,1600,800,1,0x142,4,43352,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,7,929,Tune_Wall,RoadEdgeLeft,11500,18392,1,0x152,4,524512,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,8,990,Tune_Wall,RoadEdgeRight,11500,18392,1,0x152,4,524512,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,9,1049,Tune_Wall,Tune_Wall,2600,2598,1,0x112,4,98940,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,10,1203,Tune_Wall,Tune_Wall,2600,2598,1,0x152,4,109348,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,11,1252,Tune_Wall,Tune_Wall,2600,2598,1,0x112,4,98940,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,12,1365,Tune_Wall,Tune_Wall,2600,2598,1,0x152,4,109348,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,13,1563,Tune_Wall,Tune_Wall,15000,23992,1,0x112,4,624104,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,14,1719,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,15,1774,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,16,1781,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,17,1790,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,18,1798,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,19,1807,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,20,1815,Value,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,21,2056,3D ObjectData,DX8 3D ObjectData,145,264,2,0x212,4,7576,200.3792,121.487,200.5499,
Render/Render_IndustrialTunnel.cgr,22,2071,Tune_Wall,Tune_Wall,1200,1596,1,0x152,4,52936,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,23,2078,Tune_Wall,RoadCliffMain_LowDetail,1400,2388,1,0x152,4,64888,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,24,2087,Tune_Wall,Tune_Wall,2000,3192,1,0x152,4,91312,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,25,2092,Tune_Wall,Tune_Wall,2000,3192,1,0x152,4,91312,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,26,2097,Tune_Wall,Tune_Wall,500,498,1,0x112,4,19140,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,27,2101,Tune_Wall,Tune_Wall,500,498,1,0x152,4,21148,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,28,2105,Tune_Wall,Tune_Wall,500,498,1,0x152,4,21148,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,29,2109,Tune_Wall,Tune_Wall,500,498,1,0x152,4,21148,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,30,2113,Tune_Wall,Tune_Wall,500,498,1,0x112,4,19140,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,31,2122,Tune_Forest,Tune_Forest,200,100,1,0x142,4,5552,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,32,2123,Tune_Forest,Tune_Forest,400,200,1,0x142,4,10952,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,33,2132,Tune_Wall,Tune_Wall,4500,5996,1,0x152,4,198136,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,34,2133,Tune_Wall,Tune_Wall,7500,11992,1,0x152,4,342112,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,35,2134,Tune_Wall,Tune_Wall,7500,11992,1,0x152,4,342112,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,36,2379,3D ObjectData,sideArrow.3ds,16,28,1,0x112,4,832,0.088,0.4751,2.3125,
Render/Render_IndustrialTunnel.cgr,37,2550,Tune_Thruster,Tune_Thruster,336,564,1,0x142,4,11600,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,38,2702,3D ObjectData,GoalPost.3ds,226,340,1,0x112,4,9424,1.7252,46.814,0.12,
Render/Render_IndustrialTunnel.cgr,39,3165,Tune_Wall,Tune_Wall,1500,2392,1,0x142,4,50504,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,40,3233,3D ObjectData,DX8 3D ObjectData,145,264,2,0x212,4,7576,200.3792,121.487,200.5499,
Render/Render_IndustrialTunnel.cgr,41,3475,Tune_Forest,Tune_Forest,800,400,1,0x102,4,18544,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,42,3648,Tune_Wall,Tune_Wall,1045,1880,1,0x112,4,44872,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,43,4177,3D ObjectData,PeelGlobe.3ds,10052,20480,1,0x112,4,444696,2.0,2.0,2.0,
Render/Render_IndustrialTunnel.cgr,44,4178,3D ObjectData,PeelGlobeHole.3ds,9986,20224,1,0x112,4,441048,2.0,2.0,1.9952,
Render/Render_IndustrialTunnel.cgr,45,4179,3D ObjectData,PeelGlobeHoleBackside.3ds,9986,20224,1,0x112,4,441048,2.0,2.0,1.9952,
Render/Render_IndustrialTunnel.cgr,46,4410,3D ObjectData,pointyTopCube.3ds,9,14,1,0x112,4,524,2.0,2.096,2.0,
Render/Render_IndustrialTunnel.cgr,47,4437,3D ObjectData,deathstar.3ds,2240,4416,1,0x112,4,98328,1.9199,1.9971,1.9971,
Render/Render_IndustrialTunnel.cgr,48,4440,3D ObjectData,dotspheresmall.3ds,8832,17664,1,0x112,4,388760,1.9948,1.9934,1.9948,
Render/Render_IndustrialTunnel.cgr,49,4532,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,50,4551,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,51,4797,Tune_Wall,RoadCliffMain,3500,5988,1,0x152,4,162088,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,52,5005,3D ObjectData,SimpleTube.3ds,64,128,1,0x112,4,2968,2.0,2.0,2.0,
Render/Render_IndustrialTunnel.cgr,53,5067,Tune_Wall,RoadCliffExtended,2100,3588,1,0x152,4,97288,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,54,5118,Tune_Wall,Tune_Wall,2600,2598,1,0x152,4,109348,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,55,5155,Tune_Wall,RoadCliffMain,3500,5988,1,0x152,4,162088,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,56,5176,Tune_Wall,Tune_Wall,1400,2388,1,0x152,4,64888,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,57,5251,Tune_Wall,Tune_Wall,2100,3588,1,0x112,4,88880,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,58,5294,3D ObjectData,Station8_WithPeg,3115,1988,1,0x112,4,111760,468.8265,5575.8826,468.8265,
Render/Render_IndustrialTunnel.cgr,59,5326,3D ObjectData,Station10_WithPeg,2400,1536,1,0x112,4,86168,530.2919,4604.5666,530.292,
Render/Render_IndustrialTunnel.cgr,60,5412,3D ObjectData,Station3_WithPeg,2179,1676,1,0x112,4,79936,438.974,2256.1953,438.974,
Render/Render_IndustrialTunnel.cgr,61,5413,3D ObjectData,Station7_WithPeg,3983,2628,1,0x112,4,143376,539.2316,5656.0195,539.2316,
Render/Render_IndustrialTunnel.cgr,62,5414,3D ObjectData,Station11_withPeg,2991,2088,1,0x112,4,108392,503.6703,3016.7633,503.6703,
Render/Render_IndustrialTunnel.cgr,63,5514,3D ObjectData,Station6_WithPeg,3978,2740,1,0x112,4,143888,650.8371,11846.0374,650.8371,
Render/Render_IndustrialTunnel.cgr,64,5549,3D ObjectData,Station6_WithPeg,3978,2740,1,0x112,4,143888,650.8371,11846.0374,650.8371,
Render/Render_IndustrialTunnel.cgr,65,5555,3D ObjectData,Station6,5650,2712,1,0x112,4,197224,650.8371,604.1356,650.8371,
Render/Render_IndustrialTunnel.cgr,66,5556,3D ObjectData,Station7,5062,2628,1,0x112,4,177904,539.2316,690.8016,539.2316,
Render/Render_IndustrialTunnel.cgr,67,5600,3D ObjectData,Station8,3926,1988,1,0x112,4,137712,468.8265,717.2477,468.8265,
Render/Render_IndustrialTunnel.cgr,68,5601,3D ObjectData,Station10,3300,1536,1,0x112,4,114968,530.2919,991.9127,530.292,
Render/Render_IndustrialTunnel.cgr,69,5602,3D ObjectData,Station11,3813,2072,1,0x112,4,134600,503.6703,938.0033,503.6703,
Render/Render_IndustrialTunnel.cgr,70,5603,3D ObjectData,Station3,2188,1364,1,0x112,4,78352,438.974,615.8564,438.974,
Render/Render_IndustrialTunnel.cgr,71,5604,3D ObjectData,Station4,3457,2008,1,0x112,4,122824,482.446,597.8003,482.446,
Render/Render_IndustrialTunnel.cgr,72,5605,3D ObjectData,Station5,4604,2644,1,0x112,4,163344,417.8131,670.7924,417.8131,
Render/Render_IndustrialTunnel.cgr,73,5708,Tune_Wall,Tune_Wall,6000,8994,1,0x152,4,270124,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,74,5711,Tune_Wall,Tune_Wall,1600,2394,1,0x152,4,72124,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,75,5734,Tune_Wall,Tune_Wall,9200,13794,1,0x152,4,414124,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,76,5763,3D ObjectData,dx_cylinder1,164,192,1,0x112,4,6552,2.2884,0.834,2.188,
Render/Render_IndustrialTunnel.cgr,77,5766,3D ObjectData,dx_cylinder1,21143,16944,1,0x112,4,778392,1.3041,2.8992,1.5913,
Render/Render_IndustrialTunnel.cgr,78,5795,Tune_Wall,Tune_Wall,13500,23984,1,0x142,4,468056,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,79,5965,3D ObjectData,SpeakerBox.3ds,28,52,1,0x112,4,1360,2.0,3.392,1.68,
Render/Render_IndustrialTunnel.cgr,80,5966,3D ObjectData,SpeakerCone.3ds,96,188,1,0x112,4,4352,1.596,1.596,0.2418,
Render/Render_IndustrialTunnel.cgr,81,5968,3D ObjectData,SpeakerCone.3ds,96,188,1,0x112,4,4352,1.596,1.596,0.2418,
Render/Render_IndustrialTunnel.cgr,82,6226,3D ObjectData,3D ObjectData,1589,1918,1,0x112,4,62508,5.0225,7.2862,3.6973,
Render/Render_IndustrialTunnel.cgr,83,6229,3D ObjectData,3D ObjectData,1589,1918,1,0x112,4,62508,5.0225,7.2862,3.6973,
Render/Render_IndustrialTunnel.cgr,84,6231,MorphObject,MorphObject,1589,1918,1,0x112,4,62508,5.0225,7.2862,3.6973,
Render/Render_IndustrialTunnel.cgr,85,6320,3D ObjectData,EndPortal Model,944,1888,1,0x112,4,41688,2.2458,2.2458,0.5699,
Render/Render_IndustrialTunnel.cgr,86,6418,Tune_Wall,Tune_Wall,6000,8994,1,0x152,4,270124,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,87,6421,Tune_Wall,Tune_Wall,1600,2394,1,0x152,4,72124,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,88,6445,Tune_Wall,Tune_Wall,9200,13794,1,0x152,4,414124,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,89,6446,3D ObjectData,default,560,904,1,0x112,4,23496,2.6109,2.6109,7.0428,
Render/Render_IndustrialTunnel.cgr,90,6709,Tune_Wall,RoadCliffExtended,2100,3588,1,0x152,4,97288,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,91,6755,Tune_Wall,Tune_Wall,2100,3588,1,0x112,4,88880,99.0,99.0,99.0,
Render/Render_IndustrialTunnel.cgr,92,6816,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,93,7044,Tune_Wall,Tune_Wall,2100,3588,1,0x152,4,97288,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,94,7063,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,95,7084,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,96,7384,Tune_Wall,Tune_Wall,800,798,1,0x152,4,33748,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,97,7420,Tune_Wall,Tune_Wall,800,1194,1,0x152,4,36124,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,98,7436,Tune_Wall,Tune_Wall,800,1194,1,0x152,4,36124,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,99,7638,3D ObjectData,RingModel,32,32,1,0x112,4,1368,2.0,2.0,0.0,
Render/Render_IndustrialTunnel.cgr,100,7784,CustomGeometry,CustomGeometry,16,2,1,0x112,4,680,0.0,0.0,0.0,
Render/Render_IndustrialTunnel.cgr,101,7929,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
